Sample	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Parascardovia	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__;g__	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	d__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Stoquefichus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__[Coprobacillaceae];g__	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115	d__Bacteria;p__Firmicutes;c__RF3;o__;f__;g__	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__;g__	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	d__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	Unclassified
CRC.27	0	7.70713e-4	7.70713e-4	0.001926782	0.031213873	0.017341041	0	3.85356e-4	0	3.85356e-4	0	0.085549133	0	0.024662813	0	0.001926782	0	3.85356e-4	0	0.003853565	0.001926782	0	0	0.001541426	0	0	0	0	0.002697495	0	0.018111753	0.001541426	0	0.002312139	0	0.031213873	7.70713e-4	7.70713e-4	0	0	0	0.067052023	0.004238921	0	0	0.105587669	0.002312139	0.094026975	0.028901734	0.006936416	0.001156069	0.02504817	0	0.010404624	0.020038536	0.01849711	0.060500963	0	0.136416185	0.05433526	0.026204239	0.031984586	0	0	0	0	0.014258189	0	0	0.001541426	0.004238921	0.002312139	0	0	0	0.003853565	0	0	0	0.045086705000000005	0	0.001541426	0	0	0	0
CRC.169	0	0.021691176	0	0	0.055882353	0.011029411999999999	3.67647e-4	3.67647e-4	0	0.001102941	0	0.202573529	0	3.67647e-4	3.67647e-4	0.001102941	3.67647e-4	0.001470588	0	7.35294e-4	0.024632353	0	0	7.35294e-4	0.001470588	0	0	0	0	0	0.001470588	0	0	0	0	0.001470588	0	0.001838235	0	0	0	0.002573529	7.35294e-4	0	7.35294e-4	0.075735294	0.001838235	0.177205882	0.001102941	0.004044118	3.67647e-4	0.031985294	0	0.008823529	0.014338235	0.013235294	0.025	7.35294e-4	0.177573529	0.029779412	0.001102941	0.072426471	0.005147059	0	0	0.008455882	0.005147059	0	3.67647e-4	0.008455882	0	0	0	0	0	0.001102941	0	0	0	0	0	0	0	0	0	0
CRC.231	2.14087e-4	2.14087e-4	0	0	0.057803468	0.006422608	2.14087e-4	0.001284522	0	0.001926782	0.001712695	0.12160137	2.14087e-4	0.004281738	0	0	0	0.001498608	0.040034254	0.0278313	0.057589381	2.14087e-4	0.001070435	6.42261e-4	0.002997217	0	2.14087e-4	0	0	0	0.001070435	0.002569043	0	0	0.002569043	0.007707129	0	0.007921216	0	0	0	0.032755299	0.014557911	0	0	0.053307643	0.001498608	0.072147292	0.004281738	0.005138086	2.14087e-4	4.28174e-4	0	0.002569043	0.065938771	0.016484693	0.043887818	0.001284522	0.012845215	0.056733034	0.003853565	0.036180689	0.129522586	0	0	0	0.007493042	0	0	0	0	0.001070435	0	4.28174e-4	0	0.003639478	0	4.28174e-4	2.14087e-4	0.047741383	6.42261e-4	0	0	0	0	8.56348e-4
CRC.119	0	0	8.84564e-4	0	0.067226891	1.47427e-4	0.002358838	0	0	0	0	0.024030665	0	0	0	1.47427e-4	0	2.94855e-4	0	0.001769129	1.47427e-4	0	0	0	2.94855e-4	0	0	1.47427e-4	0	0	0	4.42282e-4	0	7.37137e-4	0	0.011941618000000001	0	0.001031992	0	0	0	0.001769129	0.002358838	0	2.94855e-4	0.141530296	0	0.338788147	0.02034498	0.031696889	2.94855e-4	0.005012531	0	0.065900044	0.047766475	0.006339378	0.017249005	0	0.117352204	0.011794191	0.006634233	0.034203155	0	0	0	0.029485478	7.37137e-4	0	0	0.005159959	0.002063983	0	0	0	0	0	1.47427e-4	0	0	0	0	0	0	0	0	0
CRC.18	5.29101e-4	5.29101e-4	0	5.29101e-4	0.043915344	0	0	0	0	0	0.004761905	0.161904761	0.031216931	0.003174603	0	0.007936508	5.29101e-4	0.003174603	0	0.001587302	0.002116402	0	0	0	5.29101e-4	5.29101e-4	0	0.001058201	0	0	0.001058201	0	0	0.006349206	0	0.101058201	0	0.002116402	0	0	0	0.018518519	0.01005291	0	0	0.144973545	0.001587302	0.125925926	0.027513228	0.002116402	0	0.03015873	0	0.012169312	0.012698413	0.005820106	0.037566138	0	0.071957672	0.056613757	5.29101e-4	0.029100529	0.005291005	0	0	0	0.005291005	0	0	0.001058201	0.01005291	0	0	0.005820106	0	0.005291005	5.29101e-4	0	0	5.29101e-4	0	0.001587302	0	0	0	0
CRC.164	0	0	0	0	0.125318066	0.001590331	0	0	0	6.36132e-4	0	0.039122138	0	0	0	0	0	3.18066e-4	0	0.005089059	0.013676845	0	0	0	0	0	0	3.18066e-4	0	0	0	0	0	0	0	0.011768448	0	3.18066e-4	0	3.18066e-4	0	0.019083969	0.005725191	0	3.18066e-4	0.213740458	0.012086514	0.19370229	0.033715013	9.54198e-4	3.18066e-4	0.030852417	0	0.022900763	0.018447837	0.011768448	0.044211196	0	0.092239186	0.033396947	0.00413486	0.02735369	0.001590331	0	0	0	0	3.18066e-4	0.020356234	0.007633588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRC.163	9.21376e-4	0.00460688	0	0	0.0497543	0.03470516	0	0	0.002149877	9.21376e-4	0	0.052825552	6.14251e-4	0.070945946	0.008906634	9.21376e-4	3.07125e-4	6.14251e-4	0	9.21376e-4	0.003992629	6.14251e-4	9.21376e-4	0	0	3.07125e-4	0	9.21376e-4	0	0	0.002149877	0.002149877	0	0	6.14251e-4	9.21376e-4	0	9.21376e-4	0	6.14251e-4	3.07125e-4	0.069103194	0.014127765	3.07125e-4	0	0.093673219	9.21376e-4	0.097665848	0.013820639	0.008292383	3.07125e-4	0.001535627	0	0.003071253	0.016584767	0.013513514	0.08046683	0	0.094287469	0.024570025	0.170761671	0.027948403	0	0	0	6.14251e-4	3.07125e-4	0	6.14251e-4	9.21376e-4	0	0	0	0	3.07125e-4	6.14251e-4	0	0.004299754	0.003992629	0.0024570020000000002	3.07125e-4	0.002149877	6.14251e-4	0	0	0.002457002
CRC.130	0	7.69428e-4	0	0	0.046678636	0.028212361999999998	0.001025904	2.56476e-4	0.003077712	7.69428e-4	0.003077712	0.09797384	0.013080277	0.123108489	0	2.56476e-4	2.56476e-4	2.56476e-4	0	0.004616568	0.016414465	0	0	0.002051808	0	2.56476e-4	0	0	0	2.56476e-4	0.001538856	0	0	0	0	0.0038471399999999998	0	0	0	0	0	5.12952e-4	5.12952e-4	0.001025904	0	0.069248525	2.56476e-4	0.183893306	0.019492177	0.017183893	0.010771993	0.034624263	7.69428e-4	0.071300333	0.018209797	0.004873044	0.007181329	0	0.141574763	0.008463709	0.001795332	0.032315978	0	0	0	0.00512952	0.007694281	0	0	0.002051808	7.69428e-4	0	0	0	5.12952e-4	0.010515517	0	0	0	0	0	0	0	0	0	0
CRC.100	4.42674e-4	0.008189464	2.21337e-4	0	0.123505976	0.025011066999999998	0.002213369	0	8.85347e-4	0	0	0.008189464	0	0	0.001106684	0	0	2.21337e-4	0	2.21337e-4	0	0	0	0	0	0	0	0	0.068835768	0	0.034307216	2.21337e-4	0	0	0	0.001106684	0	0.007304117	0	0	0	0.005533422	0.002656042	6.64011e-4	0	0.093625498	0.006861443	0.191677734	0.031208499	0.026339088	2.21337e-4	0.001328021	6.64011e-4	0.026339088	0.032979194	0.006640106	0.062416999	0	0.063966357	0.065958389	0	0.093404161	0	0	0	0	0.001328021	0	2.21337e-4	0.001106684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRC.191	3.72995e-4	0.010443864	3.72995e-4	0	0.070123088	0.07459903100000001	0.003356956	3.72995e-4	0.004102947	0	0.002237971	0.031704588	0	0.002237971	0	0.001118985	0	0	0	0.008578888	0.004475942	0	0	3.72995e-4	0	3.72995e-4	0	0	0	0	0.014546811	0.007459903	0	0	0	0	0	0	0	0	0.003356956	0.027601641	0.030958597	0.003356956	0	0.089518836	0.002983961	0.132786274	0.032077583	0.01156285	3.72995e-4	0	0	0.014546811	0.034315554	0.019022753	0.241327863	0	0.025736665	0.03692652	0.014919806	0.030958598	0.002610966	0	0.002610966	0	3.72995e-4	0	3.72995e-4	7.4599e-4	0	0	0	0	0	0	0	0	0	0.002237971	0	0	0	0	0	0
CRC.173	0.002299812	8.36295e-4	8.36295e-4	0	0.029479406	4.18148e-4	0	0.009617395	0	0	0	0.026552373	0	0.001463517	0	0	0	0	0	4.18148e-4	0.003972402	0	0.001881664	0	8.36295e-4	0	0	0	0	0	0.005435919	0	0	2.09074e-4	0	0.026970521	0	0.041396613	0	0	0	0.002717959	2.09074e-4	0	0	0.094083211	2.09074e-4	0.29960276	0.00167259	2.09074e-4	0	0	0	0.002090738	0.314237926	0.003554255	0.007526657	0	0.004808697	0.028434037	0	0.037006063	0	0	0	4.18148e-4	0.047668827	0	0	2.09074e-4	0.001045369	0	0	0	0	0	0	0	0	0	0	0	0	6.27221e-4	0	0
CRC.109	0	0.037075827	0	0	0.095936322	4.18936e-4	6.28404e-4	0	0	0.003770423	2.09468e-4	0.257226644	0	0.001885212	2.09468e-4	0.0033514870000000002	6.28404e-4	8.37872e-4	0	0.030163385	0.014662757	0	0	0.001256808	0	0	0	0	0	0	2.09468e-4	0	0	0	0.001675744	0.00104734	0	0.010054462	0	0	0	0.022203603	0.006912442	2.09468e-4	0	0.080645161	0.00104734	0.193757855	0.037704231	0.006493506	0	0.007959782	6.28404e-4	0.012149141	0.014243821	0.003142019	0.062002514	0	0.038542103	0.0067029740000000004	2.09468e-4	0.025764558	0	0	0	0	2.09468e-4	0	0.009007122	0.002932551	0	0	0	2.09468e-4	0.001885212	6.28404e-4	0	0	0	0	0	0	0.00104734	2.09468e-4	0	0
CRC.205	0	0.004191115	0	0	0.082564962	0.001257334	0.001257334	0	0	0.003352892	4.19111e-4	0.114836546	0	0.002095557	0.004191115	0.00293378	0	0	0	0.041072925	0.003772003	0.001257334	0	4.19111e-4	0	4.19111e-4	0	0	0	4.19111e-4	0.002095557	0.002514669	0	0	0	0	0	0	0	0	0	0.035205365	0.003352892	0	0	0.102263202	0.002514669	0.200754401	0.01969824	0.01131601	8.38223e-4	0.019279128	0	0.006286672	0.031852473	0.00838223	0.0620285	0	0.04233026	0.013411567	0.018021794	0.122380553	0	0	0	0	0	0	0	4.19111e-4	0	0	0.001676446	4.19111e-4	4.19111e-4	0.005029338	0	0	0	0.012992456	0	0	0	0	0.007963118	4.19111e-4
CRC.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857143	0	0	0	0	0	0.095238095	0.095238095	0	0	0.19047619	0	0	0	0	0	0	0	0	0	0	0.047619048	0	0	0.047619048	0.238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095238095	0	0	0	0
CRC.183	0.001054482	0	0	0	0.008611599	0	0	3.51494e-4	0	0	0	0.067311072	0	0.002636204	0	0	0	0	0	0.006502636	8.78735e-4	1.75747e-4	0	0	0	0	0.001230228	0	0	0	0	3.51494e-4	8.78735e-4	0.003339192	0	0.00913884	0	0	0	0	0	0.001054482	3.51494e-4	0	0	0.129525483	0	0.130579965	0.002460457	0.016871705	0	1.75747e-4	0	0.002460457	0.174340949	0	0.001581722	0	0.005448155	8.78735e-4	0.017047452	0.011599297	0	0	0	0	0.002811951	0	1.75747e-4	0	1.75747e-4	0	0	0	0	0	0	0.008260105	0.001581722	0.367135325	0.01599297	0	0	0	0	1.75747e-4
CRC.116	0	0.001768034	0.00106082	0	0.04738331	0.055869872	0.00106082	0	0.002121641	0	0	0.021570014000000002	0	0	0	0	3.53607e-4	0	0	0.007425743	3.53607e-4	7.07214e-4	0	0	0	0	0	3.53607e-4	0.002475248	0	0	0	0	0	0	0.001768034	0	7.07214e-4	0	0	0.00106082	0.073550212	0.039603961	7.07214e-4	0	0.085572843	7.07214e-4	0.084865629	0.027934936	0.011669024	0	0.014851485	3.53607e-4	0.004950495	0.079207921	0.012022631	0.131188119	0	0.035714286	0.164780764	0.024045262	0.055162659	0	0	0	0	0.001414427	0	0	0	0	0	0	0	0	3.53607e-4	0	0	0	3.53607e-4	0	0	0	0	0	0
CRC.87	0	0.036663465	0	0	0.108389369	0.003522254	0	1.60102e-4	0.002881844	0	0	6.4041e-4	0	0	0	0	0	0	0	0	1.60102e-4	0	0	0	0	0	0	0	0	0	0	0.008965738	0	0	0	1.60102e-4	0	0.006564201	3.20205e-4	6.4041e-4	0	0.080691643	0.004963176	0	0	0.078130003	3.20205e-4	0.088536663	0.017931476	0.006884406	1.60102e-4	0	0	0.003522254	0.056676273	0.018892091	0.176272815	0	0.008805636	0.061959654	0.078930516	0.086295229	0	0	0	1.60102e-4	0	1.60102e-4	0.033461415	0.020653218	0	0	0	0	0	0	0	0	0	0.001761127	0	0	0.002401537	0	0	1.60102e-4
CRC.88	0	0	0	0	0.117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058823529	0	0	0	0	0	0	0	0	0	0	0.117647059	0.058823529	0	0	0.058823529	0	0.235294118	0.058823529	0	0	0	0	0	0.117647059	0	0.058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117647059	0	0	0	0	0	0	0	0
CRC.139	0	8.13008e-4	0	0	0.043902439	8.13008e-4	0	0	2.71003e-4	0	2.71003e-4	8.13008e-4	0	0.002710027	0	0	0	0	0	0.001897019	0	0	0	0	0	0	0	0	0	0	0	0.002439024	0	0.001897019	0.001084011	0.03495935	0	5.42005e-4	0	0	2.71003e-4	0.164769648	0.018428184	0	2.71003e-4	0.12195122	0.004336043	0.075067751	0.007317073	0.010298103	0	8.13008e-4	0	0.011382114	0.009756098	0.021409214	0.034146341	0	0.068292683	0.032249322	0.053658537	0.024119241	0	0	0.002168022	0	0.00298103	0	0.013279133	0.013821138	0.009485095	0	0	0	0	2.71003e-4	0	0.027100271	0.00704607	0.109485095	0.030894309	2.71003e-4	5.42005e-4	0	0.004336043	2.71003e-4
CRC.166	0	0	0	0	0.1264637	0.043618267	0.004098361	2.9274e-4	0	0	2.9274e-4	0.012880562	8.7822e-4	0	0	0	0	0	0	0.00263466	0	5.8548e-4	0	0	0	8.7822e-4	0	0	0	0	0.00234192	0	0	0	0.003220141	0.008782201	0.0014637	0.00204918	0	0	2.9274e-4	0.036007026	0.0014637	8.7822e-4	0	0.116217799	0.00175644	0.346604215	0.042740047	0.005269321	2.9274e-4	2.9274e-4	0	0.00204918	0.022248244	0.007318501	0.096311475	2.9274e-4	0.009953162	0.036007026	0.009367681	0.046838407	0	0	0	0	0	0	0	5.8548e-4	2.9274e-4	0	0	0	0	0.0014637	0	0	0	8.7822e-4	0	0	0	0	0	8.7822e-4
CRC.77	3.84517e-4	0.006536785	3.84517e-4	1.28172e-4	0.074980774	0.012817226	3.84517e-4	0.004101512	0	0.001409895	1.28172e-4	0.10151243300000001	0	0.001794412	0	0.007305819	0.001538067	0.001666239	0	0.010638298	0.008715714	0	0.002691618	2.56345e-4	1.28172e-4	0	1.28172e-4	0	0	3.84517e-4	0.001281723	8.97206e-4	0.002178928	0.001922584	0	0.063188925	1.28172e-4	0.00281979	0	0	0	0.00961292	0.019738529	0.002050756	1.28172e-4	0.140220456	3.84517e-4	0.078825942	0.031658549	0.001409895	0	0.049602666	0	0.001025378	0.037426301	0.004870546	0.065752371	1.28172e-4	0.061266342	0.08151756	0.010381953	0.023968213	1.28172e-4	0	0	0	0.019482184	0	1.28172e-4	3.84517e-4	0.002050756	0	3.84517e-4	0	3.84517e-4	8.97206e-4	0	0.00794668	0.002691618	0.014867983	0.007305819	8.97206e-4	0	0	5.12689e-4	1.28172e-4
CRC.86	0	0.046372068	0	0	0.084560829	0.045008183	0.002727769	2.72777e-4	0	0	0	0.010911075000000001	0	0.001363884	0	0	0	0	0	8.18331e-4	5.45554e-4	0	0.001909438	8.18331e-4	0	0	0	5.45554e-4	0.021003819	2.72777e-4	5.45554e-4	0.015002728	5.45554e-4	2.72777e-4	0	0.031096563	0	0.001909438	0	0	0	0.02264048	0.015002728	0.001636661	0	0.083469722	0.004909984	0.137752319	0.021003819	0.012547736	0	0.005182761	0	0.01827605	0.08101473	0.005455537	0.038188762	0	0.066557556	0.07228587	0.034915439	0.077195854	0.001091107	0	0	0	0.007637752	0.019639935	0	0	0	0	2.72777e-4	0	0	0	0	0	0	0	0	0	0	0	0	0
CRC.175	0	0.053030303	0	0	0.022727273	0.015151516	0	0	0	0	0	0.18181818100000002	0	0	0	0	0	0	0	0.007575758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007575758	0	0	0	0	0	0	0.015151515	0.053030303	0	0	0.053030303	0	0.03030303	0	0	0	0	0	0.03030303	0	0.143939394	0.053030303	0	0.068181818	0.113636364	0.053030303	0.03030303	0	0	0	0	0.03030303	0	0	0	0	0	0	0	0	0	0	0.022727273	0	0	0.015151515	0	0	0	0	0
CRC.23	2.85714e-4	0	0.001714286	0.020285714	0.052285714	0.014571429	0.002857143	0	0	0.030571429	0	0.025142857	0	0	0	0.002285714	2.85714e-4	0	0.003142857	0.002	0.004	0	0	0.001142857	0	5.71429e-4	0	0	0	0	0.005142857	2.85714e-4	0	2.85714e-4	0	0.022	0.004	0.008285714	0	0	8.57143e-4	0.056285714	0.022285714	0	0	0.108571429	8.57143e-4	0.183142857	0.018	8.57143e-4	0.003142857	0	2.85714e-4	0.038	0.05	0.006571429	0.091714286	0	0.003428571	0.106285714	2.85714e-4	0.089428571	0.007142857	0	0	0	5.71429e-4	0	0	8.57143e-4	0.001714286	0	0	2.85714e-4	0	0	0	0	0	0.002285714	0	0.002285714	0	0	0	0
CRC.105	0.00454622	0	0.003199192	0.001347028	8.41893e-4	5.05136e-4	3.36757e-4	0	1.68379e-4	0	5.05136e-4	0.002188921	0	0.002862435	0	0	0	0	0	0.002694056	0.001683785	0	1.68379e-4	0	1.68379e-4	0	3.36757e-4	0	0	0	0	0.033507324	0.003704327	0.001010271	0	0.634955379	0	0	0	3.36757e-4	0	0.001010271	0.001683786	0	0	0.004377841	0	0.00336757	3.36757e-4	0	0	0	0	3.36757e-4	0.001852164	3.36757e-4	0.001347028	0	0.002357299	0.002020542	0.006061627	0.001347028	1.68379e-4	0	0	0	0.001515407	0	0	0	0.011786496	1.68379e-4	0	0	0	0.005388112	0	1.68379e-4	0	0.249873716	0	0.001010271	0	0	0	0
