Sample	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Gordonibacter	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_noname;g__Clostridiales_noname	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_noname;g__Flavonifractor	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_noname	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcaceae_noname	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_noname	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_noname	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiales_noname;g__Burkholderiales_noname	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia-Shigella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	Unclassified
PRISM.7496	3.570729500036858e-5	0	0.45199284213764873	0.0018629806069379977	0.11859522900528578	7.548542167164752e-4	1.5873242903525193e-4	0	0.0026567427725484316	0	0	3.9838138931783763e-4	0	0	9.109861144631849e-4	0	0	0	0	1.3892838306866093e-4	0.014503463057502648	0	0.0036922543275591207	0	0.0010538152944646593	0.013269210899786827	0.005030927818553331	0.023667435257023015	0.02103329710259806	2.428496141761762e-4	0.14538070127727096	0.00768847075457516	0.0021884470997424773	0.0011361321117904389	9.822006635955726e-5	0.036010556956786274	0	0.14175956147841007	0.002758163492801579	0	0	0.002218453229994888	3.593734199897039e-4	1.0082059764809951e-4	0	0	0	0	0	2.461502885039414e-4	0	0	0	0	0	0	0	0	2.070422987416329e-5	0	0	3.430700892192275e-5	0	1.3002656442711246e-6
PRISM.7506	5.685033317340793e-6	0	0.013067759709072481	0.002767088448763536	0.01455500503226967	0.004664975910686502	3.4719310616616986e-5	0	0.409261589295732	0	0.007339682568043251	0.048842253116768757	0	3.6445124302238296e-5	0.10398068063249244	0	0	1.8273321377166835e-6	0	3.396807407111124e-4	7.971228858528555e-4	0	0.013398405307547104	1.6669329834059969e-4	9.721406972652756e-4	0.06260490663043405	0	0.032757365011421846	0.017639541680735435	0.012591130576484713	0.0031038251543638825	0.035561304658295996	0.008587750418103744	0.0040969801712129	7.649415365386229e-4	0.10920136854994901	0.0038539449968965807	0.05827159150274313	0.02361887699070071	0	0	0.0021217356487932605	0.0010087888584717048	4.970343414589379e-4	1.005032675744176e-5	0	5.177441056863937e-6	0	0	2.2598007436429651e-4	1.5024730910114954e-5	0	0	0	0	0	0	0	5.165258842612492e-4	1.3806509484970498e-5	0	0.0022653842585082106	3.1470720149565105e-5	4.0373888398329173e-4
PRISM.7547	3.395212166506041e-5	0	0.01173151589070117	0.020795019656968717	0	0.008451156598670408	0.002408988668051215	0	0.1053001377630005	0	0.00718989069028794	0.031272322008772745	0	2.5993018960194614e-5	0.18998982645327675	0	8.462843382388944e-6	0	0	0	0.0033783872278767674	0	0.0448596185554692	3.3851373529555776e-4	0.004074758340484773	0.04105194352220721	6.478105112947728e-4	0.07092094475153597	4.130673555689841e-6	0.06031649825272509	0.033272373994810665	0.009949583618030772	0.043746150161872034	1.8638405068356604e-5	3.270284478480299e-4	0.018102525735607475	1.5877906155529735e-4	0.1275180233377011	0.12851270967953832	0	2.3675811843588116e-5	6.815611366888239e-4	0.0015942384962252699	0	0	0	1.2996509480097307e-5	0	0	4.634414233212993e-5	0	0.0025387522665811786	0.015970392943922985	0	0.013270947401211921	0	0	0	1.759062445910845e-4	2.8985238584682135e-4	0	0	7.1259156242425e-4	2.770573726377333e-4
PRISM.7658	4.835794672559514e-5	0	0.13575871511530962	0.0010629718787503743	0.004771885933837099	0.00107491087389632	9.932441339904395e-6	0	0.02286608520750475	0	0	4.6752703680762106e-5	0	0	0.0053971280997995655	5.919333727821812e-6	9.631458268998202e-6	4.554877139713733e-5	2.4780939504609955e-4	1.3764959109443265e-4	0.045727354685875	0	0.012139650526549816	3.9478946133862425e-4	7.063069397265348e-5	0.30020884212013277	0.012225932340209593	0.019598713317437413	0.01343096822842769	0.0024073629287980403	0.03728397692543385	0.006874353011807164	9.230147507789943e-5	5.269210294664432e-4	9.430802888394072e-5	0.14101859493477595	0	0.06194020911099834	0.027735289000934856	0	3.4843806841907034e-4	7.462373604667565e-4	0	0	1.7156035041653047e-5	0	0.1172379225024776	0	0	0.013672757962055667	0	2.74897871427657e-4	6.230349567758213e-5	0	0	0	0	0	1.9744489451446314e-4	0	0	0.013338466097969187	8.508791414518098e-4	0
PRISM.7662	0	0	0.047614506136070316	0.010787075695149358	0.02946652216757789	5.337514113566648e-4	5.454139396423833e-4	0.0011936107220271261	0.1130005254677464	0.013322531143582835	0	0.011795611902885365	0	0	0.03203914511269763	0	0	0	0	3.858443937518059e-5	0.012257535219472978	0	0.005148951740348958	0	0	0.17291278619653672	7.808444171858581e-4	0.04524537796019765	0.06336774796469807	0.07502798734299594	0.019722643278247326	0.03958480091355745	0.003859315902249702	0	3.6873208589332184e-4	0.07097771116451654	8.294564509749274e-5	0.030209545114528752	0.0932229484114056	0.00746783294856073	0	0.004333664716263222	1.2937776705745582e-4	0	0	0	0.03950806801717291	0	0	4.828504701470339e-5	0	0	0	2.6594924315096227e-5	0.0036019773108237093	0	0	0	0.0022592606196857154	0	0	0	0.046282797999669306	0.0032349891543936725
PRISM.7744	0	0	1.1370149087319938e-4	0	0.026047567730594447	9.674653310718703e-4	0	0	0.024665202250286858	0.006747491648856106	0	0.01352165401779358	0.0011642872240031669	0.035533721215174154	0.006271830385450059	6.186403868497709e-5	5.2639579107962676e-5	0	0	1.4729055563732793e-4	0.0027333477448803246	0	0.05416221653335986	4.303410924407158e-4	2.406380759221151e-5	0.3388221207353418	9.123191053397188e-4	0.08164027735944632	0.018639925626792002	0.016194541446098474	0.011350296446056363	0.14231115225130958	0.0042816532317092	0	0.0013042583714978637	0.0023369967806636076	2.9518270646446116e-4	0.041445897942985616	0.04950988039886563	0.020594909461929253	5.745234062640497e-5	0.04748300593854665	4.700463749678648e-4	0	8.522598522241575e-6	0.019132932884837434	7.399620834605039e-5	0	0	4.1309536366629754e-5	0	6.808052231296505e-5	4.311432193604562e-5	0	0.0074976808505433	0.005145543924269593	0	0	5.597843241138201e-4	0	0	0	0.015876899185881282	0.0012575344784229864
PRISM.7759	0	0	0.1719269216106284	0	0	0.01331836365050559	0	0	0.011160376733206698	0	0	0.0019591466473724687	0	0	0	1.0976063606288599e-4	0.008133787723535152	0	8.642641260576693e-4	0	0.09554572574630424	0.0031950635153930717	0.002108957809645801	0	0	0.04419772289051004	0.0014200282290635874	0.008967686085387923	0	0.057905797328801405	0.009287484997446149	0.14002027141747286	0	0.018849775116799746	0	0.12177377626726876	0.0047242470828941984	0.0777936578730709	0.004684600088433984	0	0.001923635853352123	0.0010379845445322004	0.001912236081408092	0.0011528902104105342	0.04546158433223415	0	0.12586256172648638	0	2.3909256201198512e-5	0.01616729780713785	0	0	0	0	0	0	0	0	0.003932416906003029	0	0	0.0031071944767802283	3.5309028145229864e-5	0.0014355642014474885
PRISM.7762	2.459464264435976e-5	0	0.16395130100138344	0.00712833052870752	0.05740931679194709	0.014864198923878977	0	0	0.076980428386474	0	0	0.009169886640782395	0	0	0	0	0	0	0	3.3237902773663335e-4	0.0031517281651523223	0	7.313141700577994e-4	0	0.003544138198200495	0.19217239860707994	6.620476254675618e-4	0.018439256101403814	0	0.08660727344895894	0.02580771065135749	0.01506587499356273	0.059153528693766486	5.250203307347002e-4	0	0.2300572834323761	0	0	0.005963447944033435	0	8.013838050200979e-4	0.0011422956679598762	0	0	1.0410058947837172e-4	0	0.024576171565802364	0	0	3.0015502655769665e-5	0	0.001377500760677162	1.9966834375359825e-4	0	0	0	0	0	2.7405458946572304e-5	0	0	0	0	0
PRISM.7776	3.425759177367727e-5	0	0.37266111566427884	9.358048896533834e-4	0.10813946315842136	8.750252913452464e-4	4.952783796018444e-5	0	0.007254873870780363	8.314247199969298e-4	0	0	0	0	3.670886813519553e-4	2.0243122411718386e-4	0	0	0	0	0.04563945060065312	0	7.106692205483665e-4	0	1.908780773313396e-5	0.11407356119621483	0.0019211376172669514	0.08335605452201215	0.003419731448609895	0.031060584902669258	0.014256583133731793	0.003291139901776151	2.985734978046007e-4	0.016684150428802575	0	0.05672233408124052	0.0033584495395719387	0.11574816470728644	0.013490257884319444	0	0	7.153909414086681e-4	4.5579675623804626e-4	7.193089651012589e-5	0	0	0	0	0	1.780189226479652e-4	0	0	0	0	0.0011112117965062882	0	0	0	0	0	0	0.0019643363400314124	0	1.0237092673717635e-4
PRISM.7791	0	0	0.13342383147902334	0.006998723705553309	0.04563451677447772	0.005874562354274683	0.001340434882174521	0	0.015891394207617576	0	0	0.0016216506039974522	0	0	0.0022406058064131412	6.844987099253815e-5	5.672419763071244e-5	0	0	0	4.373575944530549e-4	0	0.05098382909380087	4.773451471997939e-4	2.625749077605417e-4	0.030949263412241104	0.010814277861377486	0.13566143070252318	0.007098341819413606	0.060002876297653704	0.060459576242182254	0.016292171709958954	7.051439125966303e-4	0.010580967027306288	2.2248713558335972e-4	0.005735658223680749	8.779222106802844e-5	0.12861219640402663	0.21316712942988675	0	0.004004467782209147	0.002956573417497611	7.30399209068255e-4	8.258081068499479e-5	2.5455735332510532e-5	0	0.044697064222114315	0	9.661153094700847e-5	4.1791502494712175e-5	0	0	0	0	0	0	0	0	0.001586674022772861	0	0	0	7.706874201063227e-5	0
